Item_Identifier,Outlet_Identiifer,Item_Outlet_Sales
NCH29,OUT049,1670.4513293165971
FDD48,OUT049,1847.7526221025282
FDC17,OUT045,3724.0514489367138
DRH49,OUT027,2276.6108853356554
FDN44,OUT018,2458.5148998594655
FDC29,OUT045,1792.3920985672992
DRK01,OUT019,148.80106758834836
FDD48,OUT017,1906.6849138493274
FDB59,OUT013,2616.8475430270023
FDY45,OUT010,649.1563472770224
FDX60,OUT035,1287.248114405467
FDT09,OUT010,521.1012222150794
DRB24,OUT018,2468.231115838817
FDL13,OUT035,3634.2131473967165
FDN16,OUT035,1729.1503361350278
FDK57,OUT013,2121.988973649673
FDO22,OUT027,2008.0724804349102
FDC57,OUT010,615.3280994852792
FDZ13,OUT027,1511.9195217851102
FDW27,OUT013,2117.3554679189665
FDX10,OUT049,546.9643230614324
FDY08,OUT018,2050.9624491691625
FDA49,OUT017,1452.5374705862741
FDC32,OUT018,1267.2943734663702
FDO04,OUT035,813.2206971589624
NCZ54,OUT013,2829.8833981899866
FDY40,OUT045,737.4424695678392
FDW36,OUT045,1345.8381628305674
FDE11,OUT017,3280.6453710310434
DRE37,OUT045,3049.283842342267
NCK19,OUT017,3326.0976493154694
FDT19,OUT035,2881.7046049244977
FDE56,OUT045,963.9556543149504
FDZ57,OUT010,173.87234929595024
FDB35,OUT035,1783.520317114342
FDF09,OUT010,0.0
FDO34,OUT046,2890.291517135991
FDA55,OUT046,3774.922386560039
NCM18,OUT035,1150.6118539871154
FDJ20,OUT019,395.36374529312593
DRQ35,OUT019,388.60169570587095
FDG02,OUT013,2997.0989959842163
NCU29,OUT018,2230.2037959324075
FDL27,OUT027,1643.3499921672462
NCA54,OUT035,3165.964127847922
FDJ32,OUT035,1008.0726111244828
FDB21,OUT019,833.2925924614356
FDR46,OUT035,2469.5085012659883
FDZ32,OUT046,1506.275824547789
DRF36,OUT017,3517.5339590696376
NCU54,OUT017,3722.161214649362
NCI31,OUT017,556.8052377643187
DRA59,OUT035,3109.3439351101706
NCC55,OUT045,771.9354677978367
FDE44,OUT018,657.2390983830039
NCN26,OUT018,1561.5805136116585
FDC11,OUT049,1383.9810951690713
FDV24,OUT035,1994.4885897871552
FDR40,OUT019,168.29279614667075
NCQ17,OUT049,2632.1525576425142
FDC46,OUT045,3127.908192330535
NCM18,OUT046,1148.588131606322
FDK16,OUT046,1562.128739704801
FDI28,OUT017,1235.405346184938
FDS11,OUT018,3229.5689567688496
DRD13,OUT046,1042.5692749278005
FDL36,OUT035,1493.1426118233253
FDI27,OUT013,614.1541565742455
FDJ53,OUT019,309.0770540486517
FDS44,OUT045,3743.690901658157
FDE28,OUT046,3682.115349517142
FDQ33,OUT018,2746.653783534094
FDB37,OUT017,4401.521230357076
FDQ31,OUT045,1279.0856729545608
NCQ05,OUT046,2465.9646191372267
FDE10,OUT013,2121.884061069077
FDF38,OUT017,591.0459107509305
FDE50,OUT019,695.5803719861058
DRG37,OUT010,352.7606242263091
NCH06,OUT049,3774.432702268102
FDY14,OUT045,4404.110622998203
FDO27,OUT017,1652.8280610785127
FDQ19,OUT049,3713.3037746454447
FDZ26,OUT019,168.67436259172814
FDN51,OUT013,5157.08405527771
FDK20,OUT035,2251.940676408125
FDD40,OUT018,2741.535142503361
DRI25,OUT018,717.992886118152
FDH56,OUT017,2009.5615732825192
FDI36,OUT027,5334.062721326143
DRH11,OUT018,897.1869654625943
NCV18,OUT017,1512.4749999019505
DRI01,OUT049,3151.848455073868
DRE48,OUT049,3181.6520460508978
FDS51,OUT035,1123.8748405190354
FDM38,OUT017,893.7740681603341
FDB60,OUT027,5059.866869365841
FDY58,OUT035,4419.183889244696
FDY22,OUT045,2204.8167347771932
FDF11,OUT027,5481.126815534739
FDZ51,OUT035,1617.2662063701111
FDQ45,OUT017,3436.3564358409913
FDF17,OUT035,3434.365829452304
NCF31,OUT027,3963.6843555836067
FDA37,OUT013,1919.6377779014997
FDO51,OUT046,817.2697303520404
FDF34,OUT013,2422.0125497397635
FDD57,OUT018,1263.881671319013
FDO37,OUT046,3785.0375965531625
FDR49,OUT049,960.6296465297264
FDS39,OUT049,2198.861584043254
FDI48,OUT027,1504.2993226200913
DRM35,OUT049,3128.3315444244395
FDV57,OUT035,3477.160456386425
FDZ55,OUT013,2482.2474722945076
FDI28,OUT035,1291.3515891854217
FDS21,OUT045,1008.0666617608435
FDT34,OUT013,1615.7967368035524
DRI25,OUT035,795.5406568212911
FDT47,OUT010,454.5781024536866
DRH39,OUT045,1153.2896481597077
NCD54,OUT045,2026.7552576131188
FDU16,OUT027,2308.5602772772377
NCW29,OUT045,1939.335347670625
FDV25,OUT027,6164.294457038327
FDM56,OUT035,1638.217223492276
FDZ04,OUT027,1805.1514257032895
FDG59,OUT019,0.0
FDI56,OUT045,1506.8487625220782
FDS33,OUT035,1463.1468079440185
FDC23,OUT049,3141.0428662480494
FDT11,OUT049,3282.966257039324
FDG17,OUT045,4326.584485692401
FDZ44,OUT045,1515.353836857275
FDJ52,OUT013,2449.05534195994
DRI23,OUT046,2385.8411392518005
DRE15,OUT010,150.34561720037414
NCF07,OUT013,1583.8733166244879
NCR29,OUT049,877.2328460788992
FDE44,OUT019,191.81788467372826
FDT23,OUT035,1388.698493527822
NCG06,OUT017,3283.464044433447
NCU41,OUT010,720.8653527883066
FDH46,OUT017,1630.9672685985258
FDV31,OUT013,2875.7755501967977
NCT41,OUT027,4133.564643408251
FDE22,OUT027,4221.471304788494
FDC26,OUT045,1670.6929541817567
DRF51,OUT017,644.742658014469
NCY53,OUT019,328.2154440932377
FDY21,OUT017,3923.747612326176
FDL27,OUT013,874.7101375275747
FDZ34,OUT049,3613.304246304064
NCF43,OUT010,557.2279418285289
FDC21,OUT035,1701.6300519167594
FDL26,OUT013,2532.5960976333477
FDT25,OUT010,437.7436798935387
NCR30,OUT046,1186.97594237966
DRL23,OUT019,321.0841738980296
NCR05,OUT049,2751.059179144676
NCE19,OUT018,910.6967563009819
FDY07,OUT035,676.0651451939448
FDB10,OUT017,4012.694735815322
FDP57,OUT013,1766.171032605078
FDU48,OUT019,349.97851856192324
FDH48,OUT035,1609.693739144614
FDO33,OUT035,2037.8322449947746
NCU29,OUT045,2127.5398075743265
FDW35,OUT046,861.771857762729
FDH05,OUT010,462.6231694011967
FDP26,OUT049,1496.6141686784958
DRG27,OUT035,674.1633476098343
FDQ33,OUT046,2720.655182573657
FDH20,OUT010,283.71595349658014
FDV14,OUT046,1163.9610632748136
DRD01,OUT046,854.4204432037934
NCI17,OUT049,1567.031604462997
FDF39,OUT010,836.1827637738486
FDX37,OUT046,1699.9317330635738
NCX17,OUT035,3567.859047836165
FDN03,OUT013,4571.101758252467
NCS41,OUT010,675.2117158404649
FDH34,OUT045,3174.2583949653635
NCX53,OUT018,2077.4814049654588
FDY31,OUT046,2285.172222140076
FDD20,OUT017,2212.2737475884
FDE51,OUT045,749.7266600449805
FDV27,OUT046,1348.2730445787793
FDF16,OUT035,2333.66478173265
FDZ02,OUT049,1394.3202242589682
NCK05,OUT045,1047.5676787511204
FDM12,OUT027,4993.831016207433
NCA05,OUT018,2005.676868689021
FDX33,OUT045,2431.6981079382604
FDM25,OUT049,3000.093187391478
FDE41,OUT018,1172.7261160109924
FDW14,OUT045,1152.2547745357633
NCD30,OUT046,1415.8648294281502
FDB23,OUT010,320.53902899476543
FDF45,OUT046,1149.0078749604322
FDW20,OUT017,1983.4193119336287
FDF47,OUT045,2503.6841107954556
NCR05,OUT019,938.4098269589931
DRB01,OUT046,3113.0183795352063
FDE36,OUT013,3155.121002882709
FDU56,OUT049,3152.2713196596847
FDB23,OUT049,3671.4761629731383
FDN48,OUT049,1557.9633737503855
FDS43,OUT013,2973.803834212593
NCN05,OUT013,3115.8351015951826
NCL53,OUT049,2959.6426317535747
FDL56,OUT046,1341.3741798895562
FDH17,OUT018,1156.2703868618541
FDP37,OUT046,2139.9226948369164
FDG09,OUT019,439.4451113746152
FDA55,OUT045,4181.9796707187215
FDX31,OUT049,3762.5676285275313
FDJ41,OUT045,4091.706240419463
DRC24,OUT045,2577.3673772905513
FDQ21,OUT035,2121.5338745396834
NCT54,OUT045,1449.386674748273
FDH08,OUT049,4098.164870490273
FDY38,OUT018,3843.868847034899
DRM11,OUT010,474.59525288824034
FDG32,OUT049,3137.0348816534115
NCH18,OUT046,3440.431626391277
FDI20,OUT035,5140.578848094783
FDA33,OUT018,2115.1613060886107
FDN45,OUT013,3039.2438224214507
FDT45,OUT010,135.81429287232254
FDR32,OUT035,4015.1775054572026
FDA48,OUT017,3794.3629754337503
FDN23,OUT017,2632.4719243442223
NCR18,OUT035,748.2746926141181
FDD45,OUT046,1525.0137867922228
FDI22,OUT018,3456.7967652166885
FDT09,OUT013,2838.34769318159
DRC24,OUT027,4388.113875018005
FDT39,OUT046,2357.8214454653
FDX28,OUT045,1442.420837519146
FDA50,OUT018,1242.0364094022957
FDT33,OUT027,4322.9333696656595
FDQ60,OUT049,2090.5351562024302
NCM19,OUT018,1543.16731338907
FDF40,OUT046,4234.790206953603
NCI30,OUT035,4346.729717895087
FDK34,OUT049,3878.4455606662605
FDA38,OUT027,6240.996971189505
FDT02,OUT045,555.518502873681
FDC11,OUT017,1444.0838994069209
FDD08,OUT046,593.4466474382239
NCS29,OUT046,4786.228174420758
DRI03,OUT010,342.34510357254635
FDK48,OUT035,1226.829973697606
FDM52,OUT049,2585.6401989961823
FDP49,OUT035,882.4616758735829
DRA24,OUT046,2359.309203371538
NCJ43,OUT049,3202.535093617583
FDE11,OUT045,3151.239147853891
FDP01,OUT049,2046.6294490209534
FDQ59,OUT018,1075.9819214750748
FDA43,OUT019,501.249523685603
FDL14,OUT017,2593.4298952719814
FDV50,OUT010,300.08088662550085
FDT01,OUT027,5155.445421555136
NCC42,OUT035,2272.9877244321874
FDO28,OUT046,1762.8039218533609
FDD32,OUT019,242.6410328896709
FDV45,OUT035,3520.1366411533063
NCW17,OUT019,408.18973043525443
NCJ17,OUT027,2382.3453956758144
NCF18,OUT049,3193.0142778077984
FDP01,OUT045,2104.0611547263084
FDH24,OUT045,2445.591475044522
FDI38,OUT027,5871.110656988352
FDX03,OUT035,813.9572354956802
FDY28,OUT046,3272.6194198663393
FDN34,OUT018,2615.354617340347
FDJ02,OUT045,2483.02099181251
FDW40,OUT019,283.27713354458456
FDX03,OUT017,667.3105989325256
FDE17,OUT027,3907.154882491322
FDT58,OUT046,2482.7355967930507
FDI38,OUT013,3690.4864401387513
FDW22,OUT035,4311.813456298325
FDS15,OUT027,2890.029387820108
NCX06,OUT013,3159.433137347235
DRK47,OUT035,3812.4320651548333
FDC23,OUT027,5001.444151685269
FDM56,OUT010,122.86074898284005
FDP21,OUT046,3627.3373897430947
FDP58,OUT046,3187.594615990478
FDA27,OUT019,606.7113279605599
FDK41,OUT019,190.36338181868382
NCH42,OUT046,4490.127164166543
FDG29,OUT045,376.3970138320626
FDW15,OUT018,1990.720618192432
FDD28,OUT018,628.0334191906961
FDQ37,OUT049,4083.6304245322945
FDC23,OUT035,3685.507745810972
FDV13,OUT035,1752.2735542149646
FDK33,OUT046,3596.6061879464214
FDO33,OUT013,2197.54344259675
FDN21,OUT017,2400.4008770805117
NCW06,OUT027,5196.8859148320025
FDI38,OUT035,4074.5875258974465
FDC21,OUT027,2768.923806495228
NCS05,OUT046,2301.1878207488185
NCN53,OUT049,711.0261131987374
FDV40,OUT010,71.49049826378268
FDG60,OUT017,4123.2627319600415
NCY30,OUT027,5135.14046704188
FDM40,OUT045,2012.9016215515326
NCO30,OUT046,2560.3288715140966
FDK10,OUT046,3085.1098457708254
FDM36,OUT045,2779.7388914666085
FDN10,OUT013,1911.771807380636
FDM46,OUT018,1381.4739748564252
FDX50,OUT049,1698.3117664759384
FDP33,OUT045,3916.883989060336
FDO12,OUT045,2870.2694473468678
FDC28,OUT013,1585.4087354934659
FDO31,OUT045,1084.4576826421664
FDX45,OUT035,2762.330628789393
FDV21,OUT049,2056.241128977359
FDH04,OUT049,1300.110656757036
NCG54,OUT013,3084.5326187580436
FDO13,OUT046,2402.7155187478274
FDA09,OUT027,5171.203396061539
FDC38,OUT017,2182.265634068547
NCO42,OUT046,2122.850602911738
FDL45,OUT049,2261.884571298709
NCK31,OUT013,622.6105809949606
FDM39,OUT017,2696.85889184854
FDC22,OUT010,504.91300665180825
FDF46,OUT046,1950.3082665881
FDQ37,OUT045,3899.9041097286026
FDH41,OUT010,346.0248839364451
FDQ04,OUT046,694.1932472272322
NCQ02,OUT027,4550.3492980082765
FDJ57,OUT027,4376.479691191023
NCE07,OUT049,2167.4255480873107
FDE56,OUT013,983.6570978842963
FDI20,OUT049,4371.689793645573
FDK36,OUT018,543.1016936656922
FDP08,OUT027,5456.971379926812
FDF44,OUT017,2381.234371310862
NCU53,OUT017,2481.8482327844094
FDF47,OUT035,3112.821819346914
FDS55,OUT010,463.0511243646831
FDZ52,OUT010,229.54692495247264
FDL04,OUT018,1288.6005051422958
NCM26,OUT035,2705.195407310566
FDX43,OUT049,2405.759497237527
FDP52,OUT049,3946.0360618166364
DRK49,OUT045,617.4485962238066
FDE38,OUT013,2564.1763942736684
DRF13,OUT035,2695.036026879485
FDK41,OUT010,188.22595324090275
FDJ04,OUT027,3189.3051170159733
FDZ44,OUT018,1636.1579613627541
FDS11,OUT013,3610.7230499802154
FDA55,OUT049,4062.191640666658
NCW53,OUT046,2736.816337289987
FDB49,OUT027,2731.2231774693296
FDD23,OUT017,3362.8274615621553
NCV42,OUT045,1588.0616488914593
NCZ29,OUT018,1638.2906570250243
FDQ26,OUT013,763.7346601148711
FDV08,OUT017,612.6153692993703
FDC53,OUT049,1440.0946281756414
FDV58,OUT010,86.88123170935023
NCP02,OUT019,218.05896707882152
DRI37,OUT045,878.2463460325894
FDQ12,OUT049,4191.9538056560705
FDE33,OUT046,1224.2977442180863
FDX27,OUT045,1293.3153294827312
FDM22,OUT017,795.7793740606526
NCH30,OUT019,352.90545481078175
FDC04,OUT017,3590.943322767095
FDO38,OUT046,1402.4871053007078
FDV52,OUT027,3017.883890652033
FDB32,OUT013,1613.3381409243736
FDV43,OUT018,576.3412113484276
FDI24,OUT018,3001.994234623079
FDR40,OUT017,1381.5561411211152
FDW02,OUT049,2770.053697582611
FDE44,OUT049,931.7527197906079
FDL38,OUT046,1578.0936854791016
NCT54,OUT010,69.47128455091388
DRJ39,OUT010,556.7612988444232
FDW55,OUT049,4449.786096029944
DRF13,OUT019,361.80566083773306
NCW17,OUT049,2272.2607162098975
FDP13,OUT035,750.3933657309744
FDS08,OUT018,2264.866789197545
NCP17,OUT035,1300.9722039832045
NCO53,OUT035,3164.9548696017696
FDH19,OUT045,2504.5750400407383
FDJ04,OUT017,1818.0381120941875
FDG10,OUT049,746.6338703825345
FDA40,OUT010,194.22764828851518
FDI53,OUT045,2281.9452485199095
FDU09,OUT010,94.3742272922118
FDK60,OUT045,1436.8966377910215
FDR43,OUT017,523.7039482958703
FDW22,OUT017,4039.4851120536064
DRP47,OUT010,627.0021461316107
DRG48,OUT010,650.615025172747
FDA14,OUT035,2349.3754483887697
FDU49,OUT013,1204.5795327038236
FDK28,OUT045,5363.853371172523
FDT19,OUT046,3025.865701207968
NCQ42,OUT045,2025.4391546681293
FDD03,OUT045,4017.013659111354
NCM53,OUT013,1662.3022679998826
NCX53,OUT045,2323.5501846570774
FDV14,OUT027,2349.7439121571488
NCZ54,OUT017,2801.6662668641447
FDB39,OUT013,703.6866888071454
DRC24,OUT046,2293.7850289663406
FDY36,OUT013,1117.1603064069482
FDN01,OUT035,2910.17410171288
DRH25,OUT046,743.2253055171063
FDV08,OUT046,905.4952507278792
NCP53,OUT049,4106.5549115823205
FDU52,OUT010,342.01518335085234
NCI42,OUT045,2543.318097500104
FDZ14,OUT035,2000.9975820564848
FDF11,OUT046,2894.871242993137
FDQ13,OUT018,1018.5975234029886
FDO32,OUT010,121.41461801356081
DRJ37,OUT018,2117.677126067909
FDY43,OUT046,2391.0864645987413
NCT41,OUT017,2405.8105386047823
NCV17,OUT045,2363.517699666373
FDM04,OUT027,1515.9060915409436
DRB48,OUT018,384.9914210201455
FDM24,OUT013,2553.2735611416747
FDT37,OUT049,4420.109784662442
NCO05,OUT010,329.52723796855366
FDL13,OUT046,3936.468695867201
FDL15,OUT017,2404.243477465142
FDB11,OUT018,3055.9701395386646
FDL14,OUT019,349.9664192587961
FDY10,OUT019,220.72094710945203
FDJ40,OUT049,1887.633994957528
NCW18,OUT046,4035.5431534875183
NCY06,OUT013,2009.1539552916895
DRE13,OUT018,1320.504025044437
FDA26,OUT045,3717.47193554348
NCE19,OUT010,81.58601668938127
FDE33,OUT035,1308.6305542223124
DRL59,OUT027,1453.4970896327973
FDY07,OUT046,772.6490517386412
FDF57,OUT018,2461.557769665737
FDM58,OUT035,1887.1611784823317
FDP26,OUT027,2370.3290065327355
FDY32,OUT046,2772.810739628554
FDD51,OUT010,0.0
FDU22,OUT018,1951.905174670807
FDZ49,OUT018,3265.1275168271504
NCI42,OUT017,3401.6104937261143
FDT04,OUT027,1037.7999003994212
NCU41,OUT045,2791.4791142642457
FDS56,OUT045,3094.765014249926
NCN42,OUT017,2554.846641093338
FDK34,OUT046,3753.120636796962
FDB03,OUT017,4006.977775784042
DRJ25,OUT035,734.0832127715885
FDT25,OUT027,3442.7825448992517
FDN20,OUT013,2503.254861402483
FDP09,OUT013,3141.893312226589
FDM20,OUT019,520.28370018494
NCG55,OUT046,1834.4917863537514
NCP14,OUT045,1532.3573247324293
NCH06,OUT046,3188.9690493246985
FDV52,OUT013,1992.3129658369535
NCL07,OUT035,686.5114122712073
DRJ11,OUT027,4943.02130546638
DRO59,OUT013,1024.3517869639322
FDW15,OUT010,465.05941860591315
NCQ30,OUT035,2266.661245115951
NCN54,OUT019,159.55457194038604
FDY01,OUT027,3100.422979973581
FDX39,OUT035,3759.4761376400484
FDH53,OUT027,2259.437978658173
FDA57,OUT035,647.0721248660805
NCC07,OUT010,275.64005137737263
FDU28,OUT013,2733.4255017805654
FDK36,OUT010,0.0
FDR36,OUT018,657.0108318350142
NCQ17,OUT035,2571.015885510946
FDS28,OUT019,146.58362363614424
FDE08,OUT045,2329.7563927725655
FDU22,OUT046,2118.5384292369417
FDG41,OUT045,1539.1372959678665
FDO31,OUT010,312.09701966997886
FDM21,OUT019,617.5906684638367
FDU40,OUT017,2666.228672429923
FDV36,OUT018,1746.3687793580373
FDT10,OUT027,1635.6279418440636
FDX38,OUT045,654.8478170113544
NCU30,OUT027,3870.447958878126
NCV06,OUT049,3291.6014571431597
FDT16,OUT035,2743.3901845976648
NCP41,OUT027,2647.1035943461147
FDZ56,OUT017,3019.5096688735994
FDC22,OUT035,3345.851678654385
FDU10,OUT035,639.6757624835207
FDS46,OUT045,1907.9673849962908
FDO08,OUT049,2619.1056987097286
NCV42,OUT018,1601.1046603533314
FDP33,OUT035,4132.790481214674
FDJ12,OUT046,3751.2315878318504
FDH04,OUT045,1282.939993300321
NCU54,OUT013,3326.0231374939513
FDO36,OUT010,573.3563443558246
FDT37,OUT027,6364.08071385059
FDD14,OUT010,419.68863565945435
FDA16,OUT013,4092.7538022564004
NCS42,OUT019,314.95688551874287
FDP10,OUT019,271.8710000847734
FDQ28,OUT049,2743.5453594876485
FDK57,OUT010,232.64652947115292
FDK02,OUT013,2116.458175984032
FDW47,OUT018,1739.559167960702
NCC42,OUT018,1731.476725970916
FDQ37,OUT018,4157.411297423427
FDL40,OUT046,1496.4215731470358
DRE13,OUT010,316.38371753350475
FDQ34,OUT027,2683.557510787766
NCB54,OUT046,1989.7125780267581
FDS48,OUT049,2561.9906989462897
FDO15,OUT045,1097.3892477031668
NCT30,OUT013,980.0468292547926
FDU49,OUT027,2425.5969890838333
FDE21,OUT046,1889.529548897885
FDS49,OUT019,317.18997373520483
FDT38,OUT027,2281.472463911235
FDZ01,OUT045,1671.6900002937623
FDC41,OUT035,1087.0478374160361
DRG13,OUT010,364.50963912026054
NCZ42,OUT018,4024.124608540178
NCM07,OUT045,1310.6092470027731
NCV17,OUT018,1921.943604065018
DRK39,OUT035,1305.64395863226
FDS37,OUT018,1562.483924343719
FDV12,OUT019,281.65178821639074
NCG19,OUT018,4177.115845326765
FDS51,OUT013,1013.4843989101828
NCO14,OUT046,649.3388575717695
FDC38,OUT046,2119.1803350516943
FDN15,OUT046,2249.076565700791
NCH42,OUT013,4338.257520103036
FDQ22,OUT046,674.5925882769311
FDC05,OUT013,3131.8576345781757
FDZ31,OUT013,3168.1008851478255
DRJ23,OUT049,3363.8655913835355
FDC52,OUT035,2665.360668296707
DRD12,OUT010,259.140911323728
FDV55,OUT017,2313.0019205509448
FDD32,OUT046,1228.4178587413617
FDR01,OUT049,3536.7868008453074
FDY08,OUT019,378.144519229927
FDQ45,OUT045,3247.392957080182
DRN11,OUT027,3701.9887174264377
NCS05,OUT018,1800.9292731828466
FDY32,OUT035,2691.90609795971
NCD31,OUT045,2907.4743385999413
NCE06,OUT049,2548.8424246463615
NCP14,OUT046,1837.5750355115179
NCF18,OUT019,290.93932790518556
FDF14,OUT018,2129.36028716968
FDB22,OUT017,2415.5383954563576
NCH54,OUT049,2860.3951187400444
FDU27,OUT035,708.2286816171386
FDS58,OUT027,4237.297216168685
NCU29,OUT035,2807.8625911165736
FDJ57,OUT013,3050.0444128184695
FDL56,OUT049,1371.7048876882263
FDH60,OUT035,3405.2784685586994
FDN24,OUT018,722.6156339865227
FDD02,OUT017,2251.593883594539
FDP15,OUT017,4163.735855460034
FDB28,OUT027,5650.071193046975
DRC49,OUT045,2180.7212691404607
NCG30,OUT018,1823.1161949094305
FDJ14,OUT049,1145.6303131295288
FDL52,OUT045,527.2485783592542
NCG19,OUT027,6116.488778852785
NCN41,OUT035,2108.286929764708
FDW22,OUT013,3623.2246524908383
FDI02,OUT013,1975.9047883824599
FDV51,OUT045,2378.376067571106
FDV48,OUT046,1285.5675483764435
NCL17,OUT019,325.33082583462556
FDP46,OUT045,1656.6197453247587
FDU10,OUT045,434.45468478067096
FDT37,OUT010,777.7409734521045
FDI27,OUT035,724.3161902425384
FDN51,OUT046,4238.016691212408
FDW07,OUT035,1218.7853534893452
FDN45,OUT049,3175.9083180967527
DRN37,OUT027,4942.131831165234
DRF48,OUT049,2884.62921546291
FDP38,OUT019,162.78987764748172
NCX18,OUT027,5111.471444991554
FDK45,OUT018,1456.4501754381113
FDZ37,OUT049,1283.633918835717
FDS50,OUT018,3019.4037747332122
NCR54,OUT018,3217.210646936933
NCS17,OUT035,1448.8916051992892
FDV31,OUT046,2777.302373855679
DRE27,OUT017,1477.618533380964
FDN60,OUT013,3003.5463866259834
FDK26,OUT013,3354.08066326519
FDX37,OUT018,1345.6640928482911
FDW31,OUT046,2570.735040424001
FDX26,OUT018,3095.5761657061894
DRL49,OUT019,63.43574012889076
FDU49,OUT017,1493.9545446936058
FDY58,OUT046,3649.05057590356
FDN03,OUT045,4153.769828072525
NCV06,OUT010,441.5745549974956
FDH53,OUT045,1317.61777672989
FDG31,OUT018,929.7839130615589
NCC06,OUT045,2181.318870244874
FDS13,OUT049,3270.160433104792
FDP16,OUT035,4354.05290869604
FDA35,OUT013,2070.5627601482834
DRP47,OUT018,3570.234375411472
FDY28,OUT010,869.2463055240767
FDY20,OUT035,1473.1699686260538
NCH30,OUT017,1859.2106302235466
NCR29,OUT019,207.81939564639583
NCP05,OUT013,2512.828032594869
NCF30,OUT019,234.0929969016613
FDA08,OUT035,2573.946414872462
FDN51,OUT027,6246.870379262235
FDH12,OUT046,1742.3856179500594
FDY39,OUT017,3683.995571191384
NCO53,OUT045,3224.825751054818
FDB40,OUT046,2421.8753062023065
FDH02,OUT049,1329.475158302797
FDY11,OUT027,1796.5519378711526
FDQ09,OUT019,340.3335315676577
FDP16,OUT013,5109.711421926182
NCF55,OUT018,422.99822227948766
FDY09,OUT027,4726.150674952018
FDY39,OUT045,3781.725368375907
NCU53,OUT049,2456.7435150944384
NCT41,OUT049,2409.2217160108535
FDJ45,OUT046,1188.9010757948593
FDR28,OUT013,2717.3068924098916
FDN08,OUT013,2060.3792546023574
FDJ07,OUT049,1719.7880047352205
FDZ09,OUT027,4049.8121291806256
FDQ14,OUT017,2149.714747430524
FDY12,OUT027,1431.4635456080805
FDK57,OUT046,1936.9845231108766
FDD20,OUT049,2303.6838331769122
FDS36,OUT018,1814.6986872780615
FDI40,OUT049,1680.8984000663754
FDJ40,OUT045,1667.6082254287405
FDE08,OUT013,2250.0494734144627
DRK01,OUT013,1541.0646914743597
FDC58,OUT049,640.8769689515418
FDE50,OUT046,3073.737269915234
FDX48,OUT035,2741.74973638614
DRM35,OUT018,2391.765990259988
FDG41,OUT013,1654.4899400033628
FDB52,OUT046,2827.7749123326525
FDV19,OUT045,2737.8536333619622
DRG48,OUT017,2238.8223972209585
FDI26,OUT013,2931.1836467361577
FDU11,OUT019,268.0588353720568
FDF59,OUT019,315.4703947463033
FDR07,OUT049,1015.7121256282419
NCE06,OUT017,2136.1277317654085
FDE10,OUT046,2114.6550396629627
NCO55,OUT046,1704.1482613205749
FDZ13,OUT013,457.61246991937014
FDT50,OUT017,1645.8837984113447
FDH12,OUT010,300.4343405483637
FDD21,OUT045,2125.110920099952
NCM05,OUT013,5949.234554308189
FDK04,OUT013,658.4005860746308
FDN33,OUT017,1513.7428324311481
NCM18,OUT010,195.64276691119403
DRC25,OUT049,1338.0012520787973
FDT47,OUT017,1866.1562906576196
FDD45,OUT027,2810.2155090272163
NCD07,OUT018,1509.9870516480948
NCY54,OUT010,468.67325812461445
FDL12,OUT049,1032.1617662931021
FDL02,OUT017,1754.01408736515
FDC60,OUT035,1638.693800944035
FDR37,OUT017,3849.2891655564167
FDY16,OUT017,3690.89797583463
FDU26,OUT045,1683.353240978031
FDN24,OUT013,901.761714208654
FDH44,OUT013,2421.449720835829
FDE23,OUT010,0.0
FDW60,OUT017,3063.8264555107476
FDQ55,OUT049,2076.6231559676453
FDV32,OUT027,1917.8038047732043
FDV03,OUT010,432.60485291502687
FDY14,OUT010,1592.4664670565683
NCL55,OUT027,5409.070474536611
DRF25,OUT017,673.8742755577937
FDX03,OUT046,769.0645874386223
FDF40,OUT045,3498.8731654110375
FDX24,OUT010,142.92131047566272
FDA25,OUT049,1714.7718665862353
FDH21,OUT018,2674.910578755135
FDB47,OUT010,635.3400160357282
FDT34,OUT019,338.596282514706
FDS39,OUT010,158.3747209993944
NCU05,OUT046,1165.4679145090436
FDE02,OUT049,1653.5216847036197
FDL25,OUT035,1442.7002701315594
FDC50,OUT049,1595.3409939956769
FDZ32,OUT049,1559.703961589654
FDV14,OUT045,1155.7248324223003
FDR07,OUT045,945.0912118048477
FDB26,OUT049,863.8901563970153
NCR50,OUT045,2633.6291587099317
FDP01,OUT018,2098.997019392209
FDH57,OUT045,1966.0751782485452
FDM60,OUT027,1173.213898436663
FDA45,OUT017,2935.1712164314
FDU55,OUT017,4758.003371205619
FDH40,OUT035,1264.1776763573662
FDG40,OUT019,0.0
FDT12,OUT049,3933.5529522926704
DRL59,OUT045,873.9852711885126
FDT47,OUT018,1527.4653616760438
FDI60,OUT017,1062.2429943420361
DRF51,OUT027,1068.3111444543672
NCK31,OUT049,750.3443753540882
FDB08,OUT045,2207.5955229783544
FDM44,OUT035,1611.0609285411772
FDD46,OUT018,2260.181561649951
FDR27,OUT019,353.4177540077462
FDV56,OUT010,195.60668292040532
FDM02,OUT049,1510.6679134132726
FDU45,OUT018,1656.6211933994296
FDZ10,OUT017,2115.8082223102097
NCK31,OUT010,10.41261102517501
FDR27,OUT035,2288.008155584522
FDF33,OUT013,1586.7530987833102
FDJ36,OUT046,1677.4688233356815
FDP33,OUT049,4605.1190119161465
